Smiles,Inchi Key
Cn1cnc([N+](=O)[O-])c1SCC(O)CN1CCCCC1,JRHSFEMHVXWJQQ-UHFFFAOYSA-N
CSCCc1nc(N)nc2c1ncn2[C@H]1C[C@H](OP(=O)(O)OC[C@H]2O[C@@H](n3cc(C)c(=O)[nH]c3=O)C[C@@H]2OP(=O)(O)OC[C@H]2O[C@@H](n3cc(C)c(=O)[nH]c3=O)C[C@@H]2OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(N)nc3=O)[C@H](O)[C@@H]2OP(=O)(O)OC[C@H]2O[C@@H](n3cc(C)c(=O)[nH]c3=O)C[C@@H]2OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(N)nc3=O)[C@H](O)[C@@H]2OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(N)nc3=O)[C@H](O)[C@@H]2OP(=O)(O)OC[C@H]2O[C@@H](n3cc(C)c(=O)[nH]c3=O)C[C@@H]2OP(=O)(O)OC[C@H]2O[C@@H](n3cc(C)c(=O)[nH]c3=O)C[C@@H]2OP(=O)(O)OC[C@H]2O[C@@H](n3cc(C)c(=O)[nH]c3=O)C[C@@H]2OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(N)nc3=O)[C@H](O)[C@@H]2OP(=O)(O)OC[C@H]2O[C@@H](n3cc(C)c(=O)[nH]c3=O)C[C@@H]2OP(=O)(O)O)[C@@H](COP(=O)(O)O[C@H]2C[C@H](n3cc(C)c(=O)[nH]c3=O)O[C@@H]2COP(=O)(O)O[C@H]2C[C@H](n3cc(C)c(=O)[nH]c3=O)O[C@@H]2COP(=O)(O)O[C@H]2C[C@H](n3cc(C)c(=O)[nH]c3=O)O[C@@H]2COP(=O)(O)O[C@H]2[C@@H](O)[C@H](n3ccc(N)nc3=O)O[C@@H]2CO)O1,IXCODNUQTUDMLJ-IGZWIGPKSA-N
Cn1c(=O)[nH]c(=O)c2c1nc(SCCC(=O)O)n2Cc1cccc(Br)c1,KVXXOMYPLGTIDS-UHFFFAOYSA-N
CC(=O)C1=C(C)NC(SCC(N)=O)=C(C#N)C1c1cccnc1,YNFMRFXCNXZIPM-UHFFFAOYSA-N
C[C@H](NC(=O)C1CC2(CCN1Cc1ccc(C(F)(F)F)cc1)CC2)c1ccc(C(=O)O)cc1,IGCIVOUGVHRXBD-BJQOMGFOSA-N
O=S(=O)(Nc1ccc(O)cc1)c1ccc2ccccc2c1,XJOAWESFAKLCSU-UHFFFAOYSA-N
O=C(O)c1ccc(NCCCCCCCCCCCCCCCC(F)(F)F)cc1,VVBQUQRPMSQDMO-UHFFFAOYSA-N
Cc1cccc(NC(=O)[C@@H]2CCCN2CC(=O)Nc2ccccc2)n1,KAIYDQIIUNSXEA-INIZCTEOSA-N
COc1ccc(C(=O)NCC(c2cccn2C)N2CCN(C)CC2)cc1,GPIGAIJPEFQHER-UHFFFAOYSA-N
COc1ccc(C2CC(c3cccs3)=NN2C(=O)CSC(=S)N2CCSCC2)cc1,BXTPCWNHSIBVNN-UHFFFAOYSA-N
O=C(C1CCCO1)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,SUOVENHCDDTQLA-UHFFFAOYSA-N
O=C1CSC(c2ccc(Cl)c(Cl)c2)N1c1nccs1,XKCPCVSOGFTJJI-UHFFFAOYSA-N
CC(C)COC(=O)[C@H](Cc1ccccc1)NP(=O)(CO[C@@H]1C=C(F)[C@H](n2cnc3c(N)ncnc32)O1)Oc1ccccc1,IDMPGKZMIDERMI-HWWLAGQYSA-N
COc1ccc(/C=C(\C#N)c2nc(-c3ccc(Cl)c(Cl)c3)cs2)cc1OC,OBIPWGIUECOCEE-VGOFMYFVSA-N
CC(C)C(=O)N1CCC(NC(=O)Nc2ccc(C(F)(F)F)cc2)CC1,KKMHGEIPUCNGMV-UHFFFAOYSA-N
CCOC(=O)c1c[nH]n(C2CCN(C(=O)CC3CCCC3)CC2)c1=N,YVVKCSRMCUFMSX-UHFFFAOYSA-N
COc1cccc(-n2c(SCC(=O)NCC3CCCO3)nc3c4ccccc4nc-3c2O)c1,CCOSSVSTDCJDSE-UHFFFAOYSA-N
CC(C)c1c(C(=O)NCc2ccc(F)c(F)c2)c2ccc(NC3CCCC3)cc2n1Cc1ccccn1,PFGBTYDDGBQSBL-UHFFFAOYSA-N
Nn1c(SCC(=O)NC2CCCCC2)nnc1C1CC1,JQABYMVTRIRKBI-UHFFFAOYSA-N
CCO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCCCN2C(=O)c3ccccc3S2(=O)=O)C1c1ccccc1[N+](=O)[O-],ZOKSTAGMIUMLAL-XTCLZLMSSA-N
CN1CCN(C(=O)Cn2ncc3c4ccccc4n(Cc4ccc(F)cc4)c3c2=O)CC1,PTSYUUGLQKQNEO-UHFFFAOYSA-N
CCC(O)(CC)[C@H]1C[C@@H](Nc2nc(NCC3CC3)nc(C)c2-c2nc3c(C)nccc3s2)[C@H](O)[C@@H]1O,PERUQRHQPITXJE-DVRVPYBTSA-N
COc1ccc2c(c1)C(C(C)(C)C)N(C(=O)C[C@H](N)C(=O)N1CCC[C@H]1C#N)CC2,QJGWOQASKWIHQO-ZRAKIVDLSA-N
Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1ccnc2[nH]c(-c3ccc(C(=O)N4CCOCC4)cc3)nc12,CMNOPGSZOYYDCD-UHFFFAOYSA-N
O=C(O)c1cccc2nc3c(C(=O)O)cccc3nc12,MJALVONLCNWZHK-UHFFFAOYSA-N
CCN(CC)CC.Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2CO[P@](=O)(S)O[C@H]2[C@H]1O,OXIPZMKSNMRTIV-BIQAKYJPSA-N
C=CCN(CC=C)C1Cc2cccc3nc(O)n(c23)C1,ICPOJMTVQMOION-UHFFFAOYSA-N
O=C1[C@H](N2CC[C@@H](c3ccc(O)cc3)[C@H](F)C2)CCN1Cc1ccc(Cl)c(F)c1,JATJVTHLUABLLD-IOMROCGXSA-N
Cn1cnc(S(=O)(=O)NCCN2CC3CN(CCCOc4ccc(C#N)cc4)CC(C2)O3)c1,IUXXPERGRRBARE-UHFFFAOYSA-N
C=CCN(CCC)C1CCc2ccc3[nH]cc(C=O)c3c2C1,DBGOPRYLVZPMHQ-UHFFFAOYSA-N
CCCCCCCCOS(N)(=O)=O,ZXWAFSSPWCHAJT-UHFFFAOYSA-N
CCC1(CC)NC(=O)N(CC(=O)OCC(=O)NC(=O)c2ccccc2)C1=O,LFQSFSISCGFCPR-UHFFFAOYSA-N
Cc1nnsc1C(=O)Oc1ccc(Cl)cc1,ZHWCNOCTAKKMDJ-UHFFFAOYSA-N
Cc1noc(=O)n1CCCCCCCCCCCCn1c(C)noc1=O,OAKOESBJSMVOGM-UHFFFAOYSA-N
O=[N+]([O-])c1cccc(S(=O)(=O)Nc2ccc(F)cc2)c1,WSFYADMZISWFAB-UHFFFAOYSA-N
C=CCOc1ccc2nc3c([N+](=O)[O-])ccc4c3c(c2c1)NN4CCCN(C)C.CS(=O)(=O)O,KZVCTQGBUKEWAM-UHFFFAOYSA-N
c1ccc(-c2noc(CCCN3CCCC3Cn3cncn3)n2)cc1,WXKTTXXQTZGNAY-UHFFFAOYSA-N
O=C(CSc1nc2ccccc2c(=O)n1CCCN1CCCCC1)NCCc1ccccc1,MEYBQPYUGFRCTC-UHFFFAOYSA-N
CN(C)C(=O)c1ccc(F)c(F)c1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,AQAZIPYKMRRUDG-UHFFFAOYSA-N
CN1CCN(C(=O)C2CC(=O)N(C3CCCCC3)C2)CC1,RZRHVVSQCJWNCY-UHFFFAOYSA-N
CC(=O)Nc1cccc(Nc2c3ccccc3nc3ccccc23)c1,DAXWTRUFZJLYHE-UHFFFAOYSA-N
Cc1cc(Nc2nn(CC(F)(F)F)c(=O)c3ccccc23)n[nH]1,ZKNCQUCCUXIJKY-UHFFFAOYSA-N
O=C(NO)c1ccc(C(c2ccccc2)c2ccccc2)cc1,VWTWHLMXOAVDTP-UHFFFAOYSA-N
CC/C=C/CC1C(=O)CCC1CC(=O)OC,GEWDNTWNSAZUDX-SNAWJCMRSA-N
Nc1cc(C(=O)N2CCCC2)cn2nc(-c3ccco3)nc12,WREXZRPCJAVZSW-UHFFFAOYSA-N
O=C1CCCN1c1ccc([N+](=O)[O-])cc1,YYYMDBUHBOEDTC-UHFFFAOYSA-N
Fc1cccc(COc2ccc(Nc3ncnc4ccccc34)cc2Cl)c1,WSCIAEIHLKCXIK-UHFFFAOYSA-N
COCCCCN1CCN(C(=O)c2cc3c(cc2C)[nH]c(=O)c2cnn(C4CCOCC4)c23)CC1,FJRWFGAOZOXICG-UHFFFAOYSA-N
O=c1c2cc(F)c(F)cc2sn1-c1ccc(Cl)cc1,RHWHDTAPTSTLNS-UHFFFAOYSA-N
COc1ccc(CN2C(=O)c3ccccc3C2C(=O)NC2CCC(C)CC2)c(OC)c1,ZQOJJNAKWBPLEQ-UHFFFAOYSA-N
CCN(CC)S(=O)(=O)c1cccc(NC(=O)COC(=O)/C=C/c2cccs2)c1,NEWJTWZTMLBHQD-ZHACJKMWSA-N
N#Cc1cccc(NC2=C(c3ccccc3Cl)C(=O)NC2=O)c1,VZTOCDZVTNXQRR-UHFFFAOYSA-N
CC(=O)N1c2ccc(S(=O)(=O)NCCC(=O)N3CCC(C)CC3)cc2CC1C,WSXFUHFATUANTJ-UHFFFAOYSA-N
CC(C)C12C=CC(C)(CC1)C1C(=O)N(N3CCCCS/C3=N\c3ccc(F)cc3)C(=O)C12,AQMUICJXCCWPKG-VYIQYICTSA-N
COc1ccc(OC)c(/C=N/NC(=O)c2ccc(O)nn2)c1,NNXXJUKCUXSZRL-OVCLIPMQSA-N
COc1ccc2[nH]cc(CC#N)c2c1,ZBQCXEREMRGOCO-UHFFFAOYSA-N
O=C(NCCN1CCOCC1)c1ccc2c(c1)N(Cc1cccc(F)c1)C(=O)c1ccccc1S2,XZYAZKFQCIFSJF-UHFFFAOYSA-N
COc1ccc(-c2c(C(F)(F)F)oc3c(CN4CCN(C)CC4)c(O)ccc3c2=O)cc1,AICSDJFDILYFFN-UHFFFAOYSA-N
CCCCN(C(=O)c1ccccc1Cl)c1nnc(-c2ccc(CN3CC(C(=O)O)C3)cc2C)s1,WJVCVGQFAYWZRC-UHFFFAOYSA-N
O=C(O)CC1OC(=O)c2cc3c(cc21)C(=O)OC3CC(=O)O,IUKYJNCDSUILBM-UHFFFAOYSA-N
Cc1coc2c(C)c3oc(=O)c(CCC(=O)NCCCN4CCCC4=O)c(C)c3cc12,JIBMAHAOHUBBCH-UHFFFAOYSA-N
COc1ccc(C(=O)Nc2cc(OC)ccc2OC)cc1,CFFUCEHTAUTSAT-UHFFFAOYSA-N
COc1ccc(NC(=O)OC(CCN(C)C)c2ccc(Cl)cc2)cc1,JGEPIEFNRYBGEJ-UHFFFAOYSA-N
CCC(C)(C)C(=O)OC,IGHXQNDUQCTKSH-UHFFFAOYSA-N
S=C(Nc1ccccc1)NC1C2CC3CC(C2)CC1C3,OKRXPEWGNVSLQB-UHFFFAOYSA-N
CC(C)CCN1CCC(NC(=O)Nc2cccc3[nH]ncc23)c2cccc(Cl)c21,ILZMLSPSCRIAII-UHFFFAOYSA-N
COc1cc(COC(c2ccc(OC)c(OC)c2OC)c2cccc3ccccc23)cc(OC)c1,WVUOXWZAHSQDHC-UHFFFAOYSA-N
Cc1ccc(N(C)C(=O)c2cnc(N3CCOCC3)c3ccccc23)cc1C,RKLVRHXDCFBUMN-UHFFFAOYSA-N
COC(=O)N1CCCC(C(=O)Nc2nc(C)c(SC)s2)C1,JWPLGPVZNJBTGI-UHFFFAOYSA-N
COCCNC(=O)C1(C)CCCN(Cc2csc(-c3ccc(Cl)cc3)n2)C1,NJYMXLIGVQJYGW-UHFFFAOYSA-N
CCCCCCCCCCCCCCOCC(CNC(=O)C1(NC(=O)OCc2ccccc2)CCNCC1)OCCCCCCCCCCCCCC,AGIJWFYJPPZHCZ-UHFFFAOYSA-N
O=C(O)CCc1ccc(C#Cc2cccc([N+](=O)[O-])c2)cc1,WZZRPEXBKOTHTN-UHFFFAOYSA-N
CC(C)[C@@H](NC(=O)CC1CC1)C(=O)N1CCC(c2ccc(Cl)cc2)CC1,YFQZRNZHMWCWRS-HXUWFJFHSA-N
COc1cc(Cl)cnc1NC(c1ccc(OC)c(OC)c1OC)c1ccc2cccnc2c1O,SEBJYFDXYMHRMP-UHFFFAOYSA-N
COc1cccc(-n2c(=O)n(Cc3c(F)cccc3F)c3cnc(NCCN4CCOCC4)nc32)c1,HNYZOGALKPMEFC-UHFFFAOYSA-N
O=C1CCCC2=C1C(c1cccc([N+](=O)[O-])c1)C1=C(O)CCCC1=N2,PJLAFEDQUDGEON-UHFFFAOYSA-N
CCN(CC)c1ccc(C(=O)N2CCN(c3ccccc3OC)CC2)cc1,KNQNCEASQVEHBB-UHFFFAOYSA-N
O=C(CN(C(=O)CCC(=O)Nc1nccs1)c1ccc(F)cc1)NCCc1ccccc1,QWODTURVQQVTJS-UHFFFAOYSA-N
COc1ccc(CC(=O)OCC(=O)Nc2ccc3[nH]c(O)nc3c2)cc1OC,SNBWOMNTWWMVSV-UHFFFAOYSA-N
CC(CO)(CO)NCc1cccc2ccc3ccccc3c12.Cl,SUYHJKLCKAJWGL-UHFFFAOYSA-N
COc1cc(OC)cc(C(=O)N[C@H](C(=O)Nc2nc3ccccc3[nH]2)C(C)C)c1,HJGDTFGCXILSEZ-SFHVURJKSA-N
CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2cccc3[nH]ncc23)c1=O,WISYRHSUDKFGQH-UHFFFAOYSA-N
O=C(/C=C/c1cccs1)NC(=S)Nc1ccccc1Cl,DJEQWVYOVPWYAH-BQYQJAHWSA-N
C(=C/c1n[nH]c2cc(Sc3ccccc3)ccc12)\c1ccccc1,DKHVKMQAOLEJKJ-SDNWHVSQSA-N
CCc1ccccc1N(CC)C(=O)Cn1nc(Cc2ccncc2)c2ccccc2c1=O,NDVMEZFTHNOLBL-UHFFFAOYSA-N
CC1=NC(C)=C(C(=O)OC(C)C)C(c2ccccn2)/C1=C(\O)OC(C)C,BWBPYGDKCWMPGL-KNTRCKAVSA-N
CCOC(=O)c1ccccc1NC(=O)CN(c1ccccc1OC)S(=O)(=O)c1ccc(C)cc1,IJPVWIHLSQQLHD-UHFFFAOYSA-N
CC1=C(C)[C@H]2[C@H](Cc3c[nH]c4ccccc34)NC(=O)[C@]23C(=O)/C=C\CC[C@@H](C)C/C=C/[C@H]3[C@@H]1O,BMLXBKGNLNARSX-BUVCNQPBSA-N
COc1ccc(NC(=S)N2CCC(NC(=O)c3ccc(F)cc3)CC2)cc1,QRZMVCODRFSEIZ-UHFFFAOYSA-N
Cc1nc(C)c(-c2cc(C(=O)N3CC(c4ccc(C#N)cc4)C3)ccc2N2CCC2)[nH]1,XUFYKEMZADKEDT-UHFFFAOYSA-N
CC(=O)NCC(=O)Oc1ccc([N+](=O)[O-])cc1,HYJPMVGCQNBYPC-UHFFFAOYSA-N
O=C(CNC1=NS(=O)(=O)c2ccccc21)OCC(=O)c1ccccc1,VYNVUYVEYITUQI-UHFFFAOYSA-N
Cc1ccc(C(Sc2ccccc2)C(Cn2cncn2)C(=O)c2ccccc2)cc1,WDHFAGNQZSUSBQ-UHFFFAOYSA-N
CCOc1ccccc1NC(=O)c1cccc(NC(=O)c2ccccc2C)c1,NRAKDKOUOMUVLG-UHFFFAOYSA-N
O=C1Nc2ccc(OC(F)(F)F)cc2C12NC(Cc1ccc(O)cc1)C([N+](=O)[O-])C2c1ccccc1,GUBSLVHSHYUHOF-UHFFFAOYSA-N
COC(=O)CNC(=O)CN1C(=O)N(c2cccc(Cl)c2)C(N(O)C(=O)Nc2cccc(Cl)c2)C1(C)C,NRMRHCTVBLZOIE-UHFFFAOYSA-N
O=C(O)C(=O)Nc1ccc(C#Cc2ccc(C(F)(F)F)cc2Cl)cc1,CXXIUJZSLPZZIM-UHFFFAOYSA-N
CC1(NC(=O)CC[N+]2(C)CCCCC2)CS(=O)(=O)CC1S(=O)(=O)[O-],IEXZZFYUCJEPTG-UHFFFAOYSA-N
NC(=S)Nc1cccc(OCCCCCCCCNC(=S)Nc2ccccc2Br)c1,KFZFQIWPBCABDK-UHFFFAOYSA-N
CC(=O)N[C@@H](C)c1ccc(O[C@@H]2CCN(c3nc(N4CCCC4(C)C)ncc3F)C2)cc1,SAYTWONPPSSRLV-OXJNMPFZSA-N
O=C(COC(=O)c1ccco1)NC1CCCCC1,ICYBLCSTCIVYBL-UHFFFAOYSA-N
O=C(O)/C=C/c1ccc2c(c1)c1c3c(c4c5ccccc5n5c4c1n2CC(CO)C5)CNC3=O,DBQWWSHXYCOZKK-SOFGYWHQSA-N
CCOC(=O)C1=CCN(S(=O)(=O)c2ccccc2C)C1c1cccc(Br)c1,IYLWLZVQZXXJRD-UHFFFAOYSA-N
Cn1ccc(-c2c[nH]c3ncnc(N4CCOCC4)c23)n1,CZDNODODMNYBAC-UHFFFAOYSA-N
O=C(NC[C@@H](O)C(=O)O)c1ccc(CN(C(=O)Nc2ccc3c(c2)C(F)(F)OC(F)(F)O3)c2ccc(C3=CCCCC3)cc2)cc1,SPYNVKYBDKGKEH-AREMUKBSSA-N
COc1cc(OC)cc(C(=O)NCC(=O)OCC(=O)Nc2cc(S(C)(=O)=O)ccc2Cl)c1,FPXZFAVRKNJGEA-UHFFFAOYSA-N
COc1ccc2c(c1)c1c(c(=O)n(-c3ccc(OC)c(OC)c3)c(=O)n1CC(=O)N1CCCC1)n2C,VOBALCQPALRLNX-UHFFFAOYSA-N
CCC(=O)N(Cc1ccc(O)cc1)c1cc(F)cc(-c2nnn[nH]2)c1,UCSHUAXBZHSMGY-UHFFFAOYSA-N
CCN(CC)CCNC(=O)c1cc(C(c2ccccc2)c2ccccc2)no1,AKJHPMMALPBXTB-UHFFFAOYSA-N
Cc1ccc(C(=O)N2CCN(c3ccc(C(F)(F)F)cn3)CC2)c(C)c1,JQZXAFCQUPVNCR-UHFFFAOYSA-N
CCCCCCCCCCCCCC1=C(O)C(=O)C=C(NCCCC(=O)O)C1=O,BLRBGSXHZIXFDR-UHFFFAOYSA-N
CCN(CC)C(=O)CN(C)c1ncnc2c1cnn2C,GIHJGOFGJMBHES-UHFFFAOYSA-N
O=C(c1cc2cc(F)ccc2[nH]1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,YIZUOLVMYWCJPS-UHFFFAOYSA-N
O=C1COCCN1c1ccc(-c2ccc3c(c2)OC[C@H]2[C@H](CO)OC(=O)N32)cn1,HQLDTSVJQLYNQS-RDJZCZTQSA-N
Cc1cc2cc(C)c3nnc(SCC(=O)N4CCc5ccccc54)n3c2cc1C,ANXFDMLPZBLDIR-UHFFFAOYSA-N
COc1ccccc1OC(=O)Cc1cccc2ccccc12,SDNYDTGCHIPKIY-UHFFFAOYSA-N
O=C(O)c1cccc(S(=O)(=O)N2CCCC2)c1,UZMCSTKSVWZMJA-UHFFFAOYSA-N
Cc1c(C=O)nc(O)c2c1ccc1nc(Nc3c(Cl)cccc3Cl)n(C)c12,MBJWENBMRUTUBN-UHFFFAOYSA-N
COc1ccc(C(=O)N2CC(=O)N(Cc3ccc(OC)c4ccccc34)[C@@H](CCc3ccccc3)C2)cc1,AZPPOYRLDPHBMQ-SANMLTNESA-N
O=C(O)[C@@H](Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,TZMCLEOCJWIHKF-JOCHJYFZSA-N
O=C(c1c[nH]c2ccccc12)c1c[nH]c2ccccc12,HYJTUULYIOBNLS-UHFFFAOYSA-N
CC1CC1CNC(=O)NCCc1nnc2ccccn12,IIKAPVZZCQQAAO-UHFFFAOYSA-N
NS(=O)(=O)c1ccc(CCNC(=O)NC2(C(F)(F)F)Oc3ccccc3O2)cc1,IRRBBFUDDSRXDM-UHFFFAOYSA-N
CN(Cc1ccc(C(F)(F)F)cc1)C(=O)c1ccc(Oc2ccccc2)cc1,OXVCTEISXXVMKI-UHFFFAOYSA-N
CC(=O)c1nc([N+](=O)[O-])c(NCc2ccc(Cl)c(Cl)c2)s1,FUFPOFJRUAOXRH-UHFFFAOYSA-N
COCCNC(=O)c1cnn2ccc(N3CCCC3c3cc(F)cnc3C)nc12,DGAFCFQIMXJUDW-UHFFFAOYSA-N
CC(C)=Cc1ccc(C(C)C(=O)O)cc1,WYUJTWQSJJRVIG-UHFFFAOYSA-N
Cc1cccc(OC(=O)Cn2c(C(F)(F)F)nc3ccccc32)c1,OGEIPSHWRLGGQV-UHFFFAOYSA-N
COc1ccccc1CC(=O)Nc1cc(Cl)ccc1O,NFQRAOAGEVHPQA-UHFFFAOYSA-N
Cc1cc(C)n(-c2ccc(C(=O)C(C#N)c3nc4ccccc4n3C)cc2)n1,YCJMJTOZMPBFNE-UHFFFAOYSA-N
c1ccc(Cc2ncc(-c3cnc(Oc4ccccc4)nc3)[nH]2)cc1,MHSWBQRMXQCVDG-UHFFFAOYSA-N
CC(C)(C)c1cn(-c2ccc(Cl)cc2)c(S)n1,UXHCHPSMFGXTHP-UHFFFAOYSA-N
CC/C(=C(\CC)c1ccc(O)cc1)c1ccc(O)cc1,RGLYKWWBQGJZGM-ZCXUNETKSA-N
O=C(CSCc1nc2ccccc2[nH]1)N1CCN(c2cccc(Cl)c2)CC1,FXLZIWSUWYRMTB-UHFFFAOYSA-N
CCCc1cc(C(=O)Nc2ccccc2C(=O)OC)no1,UJEVLSAGHRKPSP-UHFFFAOYSA-N
CCCC[C@H](Nc1nc(N[C@H](CCCC)C(=O)O)nc(-c2ccccc2)n1)C(=O)O,LTDYVWDREBODNT-IYBDPMFKSA-N
Cc1cc(CSc2ccccc2)ccc1NC(=O)c1ccc(Br)cc1,AJPALZYAKSQXKU-UHFFFAOYSA-N
C=CC(=O)NC1CCN(S(=O)(=O)c2c(C(N)=O)[nH]c3ccc(Br)cc23)CC1,ANPAWAXFULSFEF-UHFFFAOYSA-N
COc1ccc(CCNC(=O)c2c([S-])n(-c3ccc(C)cc3)c3cccc[n+]23)cc1,JKBPMJNCWUBKQJ-UHFFFAOYSA-N
C[C@@H]1OC2(CCN(CCc3ccccc3)CC2)CN(c2ccccc2)C1=O,RSVBTLSIVBWMNF-IBGZPJMESA-N
C=C(CN)c1cccc(OC)c1,URPZVARDAICSOI-UHFFFAOYSA-N
Cc1cc2c(=O)n3c(nc2s1)CCN(C(=O)c1c(C)noc1C)CC3,JWVFZFFSQPTWJJ-UHFFFAOYSA-N
Fc1ccc(-c2nnc(CN3CCn4c(nnc4C4CC4)C3)o2)cc1,VRQAPNPEUJHLCJ-UHFFFAOYSA-N
CCOC(=O)c1sc(-c2ccccc2)cc1NC(=O)Nc1ccc([N+](=O)[O-])cc1,IFCTWWURXPONBJ-UHFFFAOYSA-N
